Id_Customer,Y,Customer_Type,BirthDate,Customer_Open_Date,P_Client,Educational_Level,Marital_Status,Number_Of_Dependant,Years_At_Residence,Years_At_Business,Prod_Sub_Category,Prod_Decision_Date,Source,Type_Of_Residence,Nb_Of_Products,Prod_Closed_Date,Prod_Category,Net_Annual_Income
6568,0,Non Existing Client,15/10/1974,12/01/2012,NP_Client,University,Married,0.0,15,15.0,G,15/01/2012,Branch,Owned,1,0,B,60.0
8044,0,Existing Client,02/12/1980,25/12/2011,NP_Client,University,Married,3.0,1,1.0,C,01/03/2012,Sales,Owned,1,0,L,42.0
4409,0,Non Existing Client,25/11/1971,17/10/2011,NP_Client,University,Married,0.0,15,1.0,C,26/10/2011,Sales,Owned,1,0,D,30.0
2694,0,Existing Client,10/11/1973,30/04/2003,P_Client,University,Married,4.0,10,1.0,C,31/07/2011,Sales,Owned,1,0,K,36.0
4860,0,Non Existing Client,29/10/1987,03/11/2011,NP_Client,University,Single,0.0,1,1.0,C,09/11/2011,Sales,Owned,1,17/04/2013,B,20.0
644,0,Existing Client,18/09/1982,08/09/2010,NP_Client,University,Single,0.0,25,3.0,G,01/06/2011,Branch,Owned,2,0,K,45.0
9310,0,Non Existing Client,13/08/1966,10/04/2012,NP_Client,University,Married,0.0,1,1.0,C,11/04/2012,Sales,Owned,1,0,B,36.0
7875,0,Existing Client,14/09/1979,07/09/2008,NP_Client,University,Married,0.0,1,1.0,C,14/03/2012,Sales,Owned,1,05/12/2012,B,36.0
120,0,Existing Client,12/11/1974,26/05/2010,NP_Client,University,Married,4.0,10,1.0,C,03/05/2011,Branch,Owned,1,0,B,1818.0
1611,0,Non Existing Client,13/12/1958,17/07/2011,NP_Client,University,Married,2.0,7,10.0,C,20/07/2011,Sales,Owned,2,20/02/2013,B,360.0
6308,0,Non Existing Client,03/10/1967,22/12/2011,NP_Client,University,Married,0.0,20,1.0,C,03/01/2012,Sales,Owned,1,0,D,25.0
7876,0,Existing Client,03/08/1974,15/09/2008,NP_Client,Master/PhD,Married,2.0,2,2.0,C,06/03/2012,Sales,Owned,1,0,B,18.0
5085,0,Non Existing Client,11/01/1963,21/11/2011,NP_Client,University,Married,2.0,10,3.0,C,26/11/2011,Sales,Owned,1,0,B,36.0
696,0,Existing Client,24/03/1981,11/05/2011,NP_Client,University,Single,0.0,20,3.0,C,01/06/2011,Branch,Owned,1,30/05/2013,L,45.0
4405,0,Non Existing Client,10/01/1950,24/10/2011,NP_Client,University,Married,0.0,15,1.0,C,27/10/2011,Sales,Owned,1,0,B,300.0
9115,0,Non Existing Client,09/06/1980,25/03/2012,NP_Client,University,Single,0.0,10,3.0,C,29/03/2012,Sales,Owned,1,0,C,36.0
3498,0,Non Existing Client,21/05/1960,25/09/2011,NP_Client,University,Widowed,1.0,10,10.0,C,26/09/2011,Sales,Owned,1,0,B,36.0
280,0,Non Existing Client,18/12/1980,09/05/2011,NP_Client,University,Married,0.0,15,1.0,C,11/05/2011,Sales,Owned,1,0,D,18.0
4370,0,Non Existing Client,19/01/1947,24/10/2011,NP_Client,University,Married,0.0,15,1.0,C,25/10/2011,Sales,Owned,1,0,B,30.0
7810,0,Existing Client,30/09/1968,26/01/2006,NP_Client,University,Married,0.0,10,3.0,C,25/03/2012,Sales,Owned,1,0,M,50.0
5124,0,Existing Client,09/05/1951,10/03/1987,NP_Client,University,Widowed,1.0,1,1.0,C,29/11/2011,Sales,Owned,1,0,B,25.0
6842,1,Non Existing Client,03/03/1988,24/01/2012,NP_Client,University,Married,0.0,15,1.0,C,26/01/2012,Sales,Owned,1,30/08/2012,B,36.0
5808,0,Non Existing Client,22/06/1968,15/12/2011,NP_Client,University,Married,0.0,1,1.0,C,20/12/2011,Sales,Owned,1,0,B,36.0
4495,0,Existing Client,31/03/1964,02/07/2006,P_Client,University,Married,4.0,23,2.0,C,20/10/2011,Sales,Owned,1,0,B,18.0
156,0,Existing Client,19/02/1982,06/02/2011,NP_Client,University,Married,0.0,3,1.0,C,17/05/2011,Sales,Owned,1,0,B,18.0
4698,1,Existing Client,08/10/1982,18/10/2011,NP_Client,University,Married,1.0,1,1.0,C,29/11/2011,Sales,Owned,1,31/12/2012,B,36.0
7308,0,Non Existing Client,11/04/1985,06/02/2012,NP_Client,University,Single,0.0,1,1.0,C,07/02/2012,Sales,Owned,1,0,B,36.0
2012,0,Existing Client,12/06/1976,10/05/2010,NP_Client,Master/PhD,Married,3.0,8,2.0,G,18/08/2011,Sales,Owned,1,0,C,18.0
2891,0,Existing Client,27/09/1984,14/06/2010,NP_Client,University,Single,0.0,1,1.0,G,18/09/2011,Sales,Owned,1,0,J,36.0
377,0,Non Existing Client,17/09/1974,17/05/2011,NP_Client,University,Married,2.0,5,1.0,C,18/05/2011,Sales,Owned,1,05/12/2012,D,36.0
4977,0,Non Existing Client,06/03/1990,16/11/2011,NP_Client,University,Single,0.0,20,1.0,C,17/11/2011,Sales,Owned,1,0,B,25.0
4597,0,Existing Client,20/10/1969,13/12/2009,NP_Client,Master/PhD,Married,0.0,8,1.0,C,15/11/2011,Sales,Owned,1,15/12/2011,C,20.0
2225,0,Non Existing Client,13/08/1987,19/07/2011,NP_Client,University,Single,0.0,12,2.0,C,27/07/2011,Sales,Owned,2,10/04/2013,D,18.0
6358,0,Non Existing Client,10/11/1964,02/01/2012,NP_Client,University,Married,3.0,1,1.0,C,04/01/2012,Sales,Owned,1,0,B,36.0
2912,0,Existing Client,17/05/1959,30/08/2010,NP_Client,University,Married,7.0,21,1.0,C,12/09/2011,Sales,Owned,1,27/08/2012,C,21.0
6593,1,Non Existing Client,28/08/1984,12/01/2012,NP_Client,University,Single,0.0,22,2.0,C,17/01/2012,Sales,Owned,1,31/12/2012,B,18.0
6777,0,Non Existing Client,25/10/1967,14/12/2011,NP_Client,University,Married,3.0,10,10.0,C,23/01/2012,Sales,Owned,1,0,B,36.0
272,0,Non Existing Client,01/08/1978,09/05/2011,NP_Client,University,Married,4.0,1,1.0,C,10/05/2011,Sales,Owned,1,0,D,18.0
3663,0,Existing Client,29/01/1974,15/09/2008,NP_Client,University,Married,3.0,5,10.0,C,20/10/2011,Sales,Old rent,1,0,D,36.0
8615,0,Non Existing Client,04/07/1974,20/03/2012,NP_Client,University,Married,2.0,2,2.0,C,22/03/2012,Sales,Owned,1,02/05/2013,B,18.0
7069,0,Existing Client,15/11/1978,27/07/2010,NP_Client,University,Married,2.0,25,8.0,G,19/02/2012,Branch,Owned,1,0,C,18.0
6129,0,Non Existing Client,04/01/1983,04/01/2012,NP_Client,University,Single,0.0,11,5.0,C,18/01/2012,Branch,Owned,1,0,K,42.0
996,0,Non Existing Client,01/06/1973,19/06/2011,NP_Client,University,Married,2.0,15,1.0,C,20/06/2011,Sales,Owned,1,28/04/2013,B,30.0
2591,0,Non Existing Client,02/11/1977,21/08/2011,NP_Client,University,Married,0.0,4,4.0,C,22/08/2011,Branch,Owned,2,27/09/2012,B,72.0
2019,0,Existing Client,12/01/1979,02/06/2010,P_Client,Master/PhD,Married,1.0,3,3.0,G,10/08/2011,Branch,Owned,1,0,G,252.0
5880,0,Non Existing Client,25/04/1970,20/12/2011,NP_Client,University,Single,0.0,15,1.0,C,27/12/2011,Sales,Owned,1,0,B,30.0
4104,0,Non Existing Client,06/11/1959,10/10/2011,NP_Client,University,Married,0.0,10,3.0,C,11/10/2011,Sales,Owned,1,0,D,36.0
66,0,Existing Client,28/01/1984,22/02/2009,P_Client,University,Single,0.0,22,2.0,C,04/05/2011,Sales,Owned,1,0,G,18.0
8225,1,Non Existing Client,23/05/1982,27/02/2012,NP_Client,University,Married,0.0,1,1.0,C,04/03/2012,Sales,Owned,1,11/10/2012,B,36.0
5608,0,Non Existing Client,05/04/1949,07/12/2011,NP_Client,University,Married,2.0,10,2.0,C,08/12/2011,Sales,Owned,1,31/10/2012,B,18.0
2054,0,Non Existing Client,20/05/1957,31/07/2011,NP_Client,University,Married,2.0,15,1.0,G,07/08/2011,Sales,Owned,1,0,C,30.0
7897,0,Existing Client,04/09/1983,25/02/2009,P_Client,University,Single,0.0,15,10.0,C,28/02/2012,Sales,Owned,1,0,B,36.0
8917,0,Existing Client,03/07/1981,16/09/2009,NP_Client,University,Married,3.0,3,4.0,C,03/04/2012,Branch,Owned,1,21/03/2013,L,42.0
3553,0,Existing Client,27/03/1957,07/02/2000,NP_Client,University,Married,0.0,30,11.0,G,06/09/2011,Sales,Owned,1,0,J,180.0
8553,0,Non Existing Client,21/02/1979,18/03/2012,NP_Client,University,Married,0.0,34,2.0,C,19/03/2012,Sales,Owned,1,0,D,18.0
4586,0,Existing Client,27/07/1980,27/07/2009,NP_Client,University,Married,2.0,7,0.0,C,17/11/2011,Branch,Owned,1,0,B,25.0
9510,0,Non Existing Client,01/12/1966,23/04/2012,NP_Client,University,Married,0.0,15,1.0,C,24/04/2012,Sales,Owned,1,0,B,36.0
1078,1,Non Existing Client,15/03/1963,26/06/2011,NP_Client,University,Married,2.0,10,1.0,C,27/06/2011,Sales,Owned,1,0,B,36.0
581,0,Existing Client,25/03/1984,03/03/2009,NP_Client,University,Married,0.0,25,3.0,C,29/06/2011,Branch,Owned,1,0,K,306.0
3492,1,Non Existing Client,30/11/1984,25/09/2011,NP_Client,University,Single,0.0,5,2.0,C,26/09/2011,Sales,Owned,1,29/11/2012,D,18.0
7657,0,Non Existing Client,07/02/1978,22/02/2012,NP_Client,University,Married,0.0,10,10.0,C,23/02/2012,Sales,Owned,1,0,B,18.0
1005,0,Non Existing Client,16/09/1977,09/06/2011,NP_Client,University,Married,2.0,15,1.0,C,20/06/2011,Sales,Owned,1,10/10/2012,B,30.0
9059,0,Non Existing Client,15/02/1980,25/03/2012,NP_Client,University,Married,2.0,2,2.0,C,26/03/2012,Sales,Owned,1,0,B,18.0
3863,0,Existing Client,20/01/1971,19/09/2011,NP_Client,University,Married,0.0,15,5.0,C,02/10/2011,Sales,Owned,1,0,L,50.0
6669,0,Non Existing Client,05/07/1984,10/01/2012,NP_Client,University,Single,0.0,10,3.0,C,17/01/2012,Sales,Owned,3,26/09/2012,K,36.0
2991,0,Non Existing Client,24/08/1982,15/08/2011,NP_Client,University,Single,0.0,10,1.0,C,28/08/2011,Sales,Owned,1,0,B,36.0
2154,0,Existing Client,14/12/1987,28/06/2011,NP_Client,University,Single,0.0,10,1.0,C,01/08/2011,Sales,Owned,2,0,A,36.0
4655,0,Existing Client,28/08/1977,08/08/2011,P_Client,University,Married,2.0,6,2.0,C,24/11/2011,Sales,Owned,1,17/09/2012,B,18.0
5609,0,Non Existing Client,05/10/1962,06/12/2011,NP_Client,University,Married,0.0,15,1.0,C,08/12/2011,Sales,Owned,1,0,B,30.0
7089,0,Existing Client,10/02/1954,27/01/2011,P_Client,University,Married,3.0,10,15.0,G,01/02/2012,Branch,Owned,1,0,G,65.0
8147,0,Non Existing Client,09/08/1984,23/02/2012,NP_Client,University,Single,0.0,10,10.0,C,28/02/2012,Sales,Owned,1,0,D,36.0
7030,0,Existing Client,25/07/1987,01/06/2009,NP_Client,University,Single,0.0,24,10.0,C,12/02/2012,Sales,Owned,1,0,B,50.0
2323,0,Non Existing Client,16/04/1967,18/08/2011,NP_Client,University,Married,3.0,1,1.0,C,21/08/2011,Sales,Owned,1,0,D,20.0
8451,0,Existing Client,14/08/1977,14/03/2012,NP_Client,University,Married,3.0,10,9.0,C,22/03/2012,Branch,Owned,1,0,C,30.0
8221,0,Non Existing Client,08/08/1965,03/03/2012,NP_Client,Diploma,Married,1.0,20,19.0,C,04/03/2012,Branch,Owned,1,0,D,150.0
331,0,Non Existing Client,06/06/1986,15/05/2011,NP_Client,University,Single,0.0,30,2.0,C,16/05/2011,Sales,Owned,1,0,B,18.0
39,0,Existing Client,12/05/1956,10/06/2007,NP_Client,Master/PhD,Widowed,0.0,1,1.0,C,10/05/2011,Branch,Owned,1,12/04/2012,B,18.0
4421,0,Non Existing Client,18/09/1984,19/10/2011,NP_Client,University,Single,0.0,1,1.0,G,26/10/2011,Sales,Owned,2,0,C,36.0
7147,0,Existing Client,18/10/1968,12/01/2012,NP_Client,University,Married,0.0,15,1.0,C,12/02/2012,Sales,Owned,2,26/03/2013,L,60.0
7836,0,Existing Client,06/12/1971,29/03/2007,NP_Client,University,Married,0.0,10,15.0,P,06/03/2012,Branch,Owned,1,0,E,1000.0
8858,0,Existing Client,07/08/1982,18/09/2007,NP_Client,Master/PhD,Single,0.0,20,22.0,C,26/03/2012,Sales,Owned,1,0,L,60.0
6322,0,Non Existing Client,26/03/1987,20/12/2011,NP_Client,University,Single,0.0,20,2.0,C,03/01/2012,Sales,Owned,1,0,B,18.0
4082,0,Non Existing Client,25/06/1963,10/10/2011,NP_Client,Master/PhD,Single,0.0,1,1.0,C,11/10/2011,Sales,Owned,1,0,B,20.0
545,0,Existing Client,15/12/1983,06/04/2008,P_Client,University,Single,0.0,10,1.0,C,28/06/2011,Branch,Parents,1,0,G,7974.0
5542,0,Non Existing Client,16/11/1965,05/12/2011,NP_Client,University,Married,0.0,40,1.0,C,06/12/2011,Sales,Owned,1,0,B,25.0
6678,0,Non Existing Client,16/11/1959,17/01/2012,NP_Client,University,Married,3.0,20,2.0,C,18/01/2012,Sales,Owned,1,0,B,18.0
4687,1,Existing Client,01/07/1978,13/10/2011,NP_Client,University,Single,0.0,24,2.0,C,27/10/2011,Branch,Owned,1,31/12/2012,L,36.0
7615,0,Non Existing Client,13/10/1963,20/02/2012,NP_Client,University,Married,2.0,9,1.0,C,22/02/2012,Sales,Owned,1,0,B,50.0
858,0,Non Existing Client,17/10/1946,12/06/2011,NP_Client,Secondary or Less,Widowed,0.0,15,2.0,C,13/06/2011,Sales,Owned,1,0,B,18.0
2844,0,Existing Client,15/12/1968,08/06/2009,NP_Client,University,Single,0.0,15,1.0,G,27/09/2011,Sales,Owned,1,0,C,100.0
997,0,Non Existing Client,30/09/1978,15/06/2011,NP_Client,University,Married,0.0,20,1.0,C,20/06/2011,Branch,Owned,1,04/06/2012,B,20.0
4243,0,Non Existing Client,30/10/1970,16/10/2011,NP_Client,University,Married,3.0,11,2.0,C,18/10/2011,Sales,Owned,1,0,B,18.0
7906,0,Existing Client,12/03/1966,01/04/2009,NP_Client,University,Married,0.0,1,1.0,C,14/03/2012,Sales,Owned,1,0,B,36.0
3989,0,Non Existing Client,25/05/1981,03/10/2011,NP_Client,University,Single,0.0,25,4.0,C,04/10/2011,Branch,Parents,1,0,B,36.0
5002,0,Non Existing Client,12/08/1972,17/11/2011,NP_Client,University,Married,2.0,11,16.0,C,21/11/2011,Sales,Owned,1,0,B,18.0
5246,0,Non Existing Client,01/06/1965,20/12/2011,NP_Client,University,Married,0.0,15,1.0,C,23/12/2011,Sales,Owned,1,0,B,30.0
7175,0,Existing Client,01/04/1985,22/01/2012,NP_Client,University,Married,1.0,1,1.0,C,13/02/2012,Sales,Owned,1,0,L,540.0
4457,0,Existing Client,09/10/1969,11/04/1995,NP_Client,University,Married,0.0,10,3.0,C,29/10/2011,Sales,Owned,1,0,B,36.0
2045,0,Existing Client,18/09/1982,08/09/2010,NP_Client,University,Single,0.0,10,10.0,C,22/08/2011,Sales,Owned,2,0,B,36.0
8287,0,Non Existing Client,03/02/1958,04/03/2012,NP_Client,Master/PhD,Married,2.0,21,2.0,G,06/03/2012,Sales,Owned,1,27/07/2012,C,18.0
2586,0,Non Existing Client,03/09/1971,21/08/2011,NP_Client,University,Married,0.0,1,1.0,C,23/08/2011,Sales,Owned,1,0,B,20.0
6049,0,Existing Client,24/12/1952,07/10/2009,NP_Client,University,Married,0.0,1,1.0,C,03/01/2012,Sales,Owned,1,07/08/2012,B,25.0
2568,0,Non Existing Client,10/12/1966,17/08/2011,NP_Client,University,Married,2.0,15,1.0,C,21/08/2011,Sales,Owned,1,11/12/2012,B,30.0
2608,0,Non Existing Client,13/12/1973,15/08/2011,NP_Client,University,Married,3.0,2,2.0,C,16/08/2011,Sales,Owned,1,0,B,18.0
4603,0,Existing Client,31/01/1968,14/01/2010,NP_Client,University,Married,3.0,15,1.0,C,17/11/2011,Sales,Owned,1,0,B,25.0
3035,0,Non Existing Client,11/07/1961,18/08/2011,NP_Client,University,Married,2.0,15,1.0,G,28/08/2011,Sales,Owned,1,0,C,100.0
8338,0,Non Existing Client,20/02/1980,07/03/2012,NP_Client,University,Married,0.0,10,10.0,C,12/03/2012,Sales,Owned,2,0,A,36.0
2171,0,Non Existing Client,21/10/1987,07/07/2011,NP_Client,University,Single,0.0,23,1.0,C,31/07/2011,Sales,Old rent,1,0,B,36.0
7313,0,Non Existing Client,15/02/1978,06/02/2012,NP_Client,University,Married,3.0,34,2.0,C,07/02/2012,Sales,Owned,1,0,B,18.0
7279,0,Non Existing Client,31/12/1968,02/02/2012,NP_Client,University,Single,0.0,2,2.0,C,11/02/2012,Sales,Owned,1,05/06/2012,B,18.0
8742,0,Non Existing Client,10/12/1964,26/03/2012,NP_Client,University,Married,0.0,10,1.0,C,28/03/2012,Sales,Owned,1,0,B,36.0
3360,0,Non Existing Client,11/12/1977,19/09/2011,NP_Client,University,Married,2.0,10,3.0,C,20/09/2011,Branch,Owned,1,0,D,36.0
2405,0,Non Existing Client,14/05/1981,09/08/2011,NP_Client,University,Married,2.0,4,1.0,C,11/08/2011,Sales,Owned,1,0,B,36.0
8678,0,Non Existing Client,01/01/1966,25/03/2012,NP_Client,University,Widowed,0.0,15,1.0,C,26/03/2012,Sales,Owned,1,0,B,36.0
4215,0,Non Existing Client,10/09/1968,17/10/2011,NP_Client,University,Married,0.0,1,1.0,C,26/10/2011,Sales,Owned,1,0,B,20.0
4871,1,Non Existing Client,09/12/1964,09/11/2011,NP_Client,University,Married,2.0,10,3.0,C,10/11/2011,Sales,Owned,1,12/03/2012,B,36.0
3543,0,Existing Client,18/08/1966,23/05/2002,NP_Client,University,Married,2.0,10,3.0,C,26/09/2011,Sales,Owned,1,0,B,36.0
2076,0,Existing Client,29/07/1984,14/12/2010,NP_Client,Master/PhD,Single,0.0,27,4.0,C,21/08/2011,Sales,Parents,1,0,C,20.0
3110,0,Non Existing Client,26/12/1979,04/09/2011,NP_Client,Master/PhD,Married,1.0,1,1.0,C,08/09/2011,Sales,Owned,1,0,C,20.0
8972,0,Existing Client,30/06/1962,04/05/2011,NP_Client,Master/PhD,Married,2.0,30,30.0,G,19/04/2012,Branch,Old rent,1,0,C,90.0
9057,0,Existing Client,05/12/1985,27/03/2012,NP_Client,University,Married,0.0,1,1.0,G,08/04/2012,Sales,Owned,1,0,C,36.0
2071,0,Existing Client,30/12/1960,28/11/2010,NP_Client,Master/PhD,Married,0.0,15,1.0,C,15/08/2011,Sales,Owned,1,0,C,156.0
3220,0,Non Existing Client,16/09/1984,04/09/2011,NP_Client,University,Single,0.0,10,1.0,C,14/09/2011,Sales,Owned,1,0,C,36.0
4487,0,Existing Client,10/03/1955,28/02/1996,NP_Client,Master/PhD,Married,2.0,40,2.0,C,18/10/2011,Sales,Owned,1,0,C,36.0
3714,0,Existing Client,01/02/1983,13/05/2009,NP_Client,University,Single,0.0,7,7.0,C,16/10/2011,Branch,Owned,1,0,B,36.0
4563,0,Existing Client,07/03/1953,02/09/2008,NP_Client,University,Married,0.0,32,32.0,C,23/11/2011,Sales,Owned,1,0,B,36.0
7077,0,Existing Client,26/01/1958,20/10/2010,NP_Client,Master/PhD,Married,3.0,23,29.0,G,31/01/2012,Branch,Old rent,1,0,C,80.0
6636,0,Non Existing Client,01/08/1986,06/12/2011,NP_Client,University,Single,0.0,25,0.0,G,18/01/2012,Branch,Owned,1,0,B,25.0
1340,1,Existing Client,20/05/1976,30/05/2011,NP_Client,University,Married,1.0,35,1.0,C,30/07/2011,Sales,Owned,2,31/10/2012,L,384.0
2128,0,Non Existing Client,23/10/1958,15/05/2011,NP_Client,Master/PhD,Married,4.0,10,1.0,C,17/05/2011,Sales,Owned,2,0,C,100.0
9588,0,Existing Client,05/07/1950,18/09/2004,NP_Client,Master/PhD,Married,0.0,10,10.0,C,26/04/2012,Sales,Owned,1,0,B,50.0
6610,0,Non Existing Client,26/01/1961,09/01/2012,NP_Client,University,Married,2.0,8,18.0,C,16/01/2012,Sales,Owned,1,0,K,384.0
3099,0,Non Existing Client,10/09/1975,04/09/2011,NP_Client,Master/PhD,Married,1.0,2,1.0,C,12/09/2011,Sales,Owned,1,0,C,20.0
6944,0,Existing Client,13/12/1980,22/05/2006,P_Client,University,Single,0.0,10,6.0,G,09/02/2012,Branch,Old rent,1,0,B,90.0
1234,0,Existing Client,12/11/1954,29/01/2009,NP_Client,University,Married,0.0,6,1.0,C,25/07/2011,Sales,Owned,1,0,B,60.0
7429,0,Non Existing Client,01/04/1959,09/02/2012,NP_Client,University,Married,4.0,23,27.0,G,16/02/2012,Branch,Owned,1,0,C,60.0
7192,0,Non Existing Client,12/12/1985,31/01/2012,NP_Client,University,Married,1.0,10,1.0,C,31/01/2012,Sales,Owned,1,0,B,36.0
7658,0,Non Existing Client,24/10/1950,22/02/2012,NP_Client,University,Married,0.0,15,1.0,C,23/02/2012,Sales,Owned,1,0,B,36.0
9400,0,Non Existing Client,02/09/1973,17/04/2012,NP_Client,University,Married,2.0,1,1.0,C,18/04/2012,Sales,Owned,1,0,D,36.0
8294,0,Non Existing Client,23/06/1973,05/03/2012,NP_Client,University,Married,0.0,10,2.0,C,07/03/2012,Sales,Owned,2,26/03/2013,B,36.0
318,0,Non Existing Client,25/08/1976,15/05/2011,NP_Client,University,Single,0.0,12,2.0,C,16/05/2011,Sales,Owned,1,0,B,18.0
6195,0,Existing Client,20/11/1979,25/12/2011,NP_Client,Master/PhD,Married,0.0,20,2.0,G,10/01/2012,Sales,Owned,1,0,C,18.0
4294,0,Non Existing Client,07/02/1978,18/10/2011,NP_Client,University,Married,2.0,7,6.0,G,23/10/2011,Branch,Owned,1,0,K,273682.0
9562,0,Existing Client,05/06/1987,15/02/2000,NP_Client,University,Married,0.0,5,5.0,C,28/03/2012,Sales,Owned,1,0,B,36.0
394,0,Non Existing Client,27/01/1963,19/05/2011,NP_Client,University,Married,2.0,44,1.0,C,22/05/2011,Sales,Old rent,1,0,B,18.0
3072,0,Non Existing Client,25/09/1978,04/09/2011,NP_Client,University,Married,0.0,12,1.0,C,08/09/2011,Sales,Owned,1,0,B,20.0
7172,0,Existing Client,30/04/1981,19/01/2012,NP_Client,University,Married,1.0,10,7.0,G,12/02/2012,Sales,Owned,1,0,C,36.0
5301,0,Existing Client,13/02/1978,11/10/2011,NP_Client,University,Married,0.0,1,1.0,G,25/12/2011,Sales,Owned,1,0,C,36.0
1463,0,Non Existing Client,07/10/1973,05/07/2011,NP_Client,University,Married,2.0,8,4.0,C,10/07/2011,Branch,Owned,1,0,K,474.0
1053,0,Non Existing Client,27/09/1969,22/06/2011,NP_Client,Master/PhD,Married,0.0,1,1.0,C,23/06/2011,Sales,Owned,1,0,D,20.0
9602,0,Existing Client,17/02/1962,13/07/2000,P_Client,University,Married,2.0,15,17.0,P,28/03/2012,Branch,Owned,1,0,E,180.0
3954,1,Existing Client,08/08/1981,03/10/2011,NP_Client,University,Married,0.0,2,1.0,C,16/10/2011,Sales,Owned,1,28/06/2012,L,676.0
3279,0,Non Existing Client,15/05/1967,15/09/2011,NP_Client,University,Married,2.0,22,1.0,C,21/09/2011,Sales,Owned,1,0,D,20.0
4766,0,Non Existing Client,30/09/1980,12/10/2011,NP_Client,University,Married,1.0,22,2.0,C,29/10/2011,Sales,Owned,1,0,D,18.0
4089,0,Non Existing Client,23/04/1978,09/10/2011,NP_Client,University,Married,2.0,1,1.0,C,17/10/2011,Sales,Owned,1,0,B,36.0
2185,0,Existing Client,01/08/1988,19/07/2011,NP_Client,University,Single,0.0,9,2.0,C,29/07/2011,Sales,Owned,1,09/01/2013,B,18.0
288,0,Non Existing Client,10/08/1970,10/05/2011,NP_Client,University,Married,3.0,16,10.0,C,11/05/2011,Sales,Owned,1,0,D,36.0
8320,1,Non Existing Client,09/11/1969,07/03/2012,NP_Client,University,Married,0.0,1,10.0,C,08/03/2012,Sales,Owned,1,31/12/2012,B,36.0
5022,0,Non Existing Client,19/01/1961,17/11/2011,NP_Client,University,Married,3.0,12,2.0,C,23/11/2011,Sales,Owned,1,0,B,18.0
3683,1,Existing Client,01/10/1988,19/02/2009,NP_Client,University,Married,0.0,23,1.0,C,26/09/2011,Sales,Old rent,1,30/09/2012,L,24.0
7585,0,Non Existing Client,03/05/1980,15/02/2012,NP_Client,University,Married,0.0,1,1.0,G,21/02/2012,Sales,Owned,1,0,C,36.0
6778,0,Non Existing Client,30/11/1982,18/01/2012,NP_Client,University,Single,0.0,21,4.0,C,26/01/2012,Branch,Old rent,1,0,C,30.0
2850,0,Existing Client,28/02/1974,30/08/2009,NP_Client,University,Married,0.0,15,1.0,C,18/09/2011,Sales,Owned,1,25/07/2012,B,50.0
3032,0,Existing Client,22/02/1965,28/08/2011,NP_Client,Master/PhD,Married,3.0,20,1.0,G,11/09/2011,Sales,Owned,1,0,C,36.0
3376,0,Non Existing Client,06/08/1989,19/09/2011,NP_Client,University,Single,0.0,10,10.0,C,20/09/2011,Sales,Old rent,1,0,B,50.0
5719,0,Non Existing Client,27/07/1979,12/12/2011,NP_Client,University,Married,0.0,15,1.0,C,13/12/2011,Sales,Owned,1,0,B,30.0
655,0,Existing Client,26/11/1963,02/11/2010,NP_Client,Master/PhD,Married,2.0,21,1.0,C,23/06/2011,Sales,New rent,1,0,C,18.0
3924,0,Non Existing Client,10/05/1950,13/09/2011,NP_Client,University,Married,4.0,1,1.0,C,21/09/2011,Sales,Owned,1,0,B,36.0
2049,0,Existing Client,28/11/1961,23/09/2010,NP_Client,University,Married,0.0,15,12.0,G,11/08/2011,Sales,Owned,1,0,C,18.0
8762,0,Non Existing Client,13/03/1963,13/03/2012,NP_Client,University,Married,0.0,1,1.0,C,14/03/2012,Sales,Owned,1,25/05/2013,B,360.0
4138,1,Non Existing Client,11/03/1986,09/10/2011,NP_Client,University,Single,0.0,1,1.0,C,13/10/2011,Sales,Owned,1,31/10/2012,K,79992.0
6579,0,Non Existing Client,28/08/1972,12/01/2012,NP_Client,University,Married,2.0,1,1.0,C,15/01/2012,Sales,Owned,1,0,B,36.0
4651,0,Existing Client,16/11/1984,27/07/2011,NP_Client,University,Married,0.0,10,3.0,C,13/11/2011,Sales,Owned,1,0,C,50.0
1974,0,Existing Client,24/04/1958,10/06/2009,NP_Client,Secondary or Less,Married,0.0,25,30.0,C,11/08/2011,Branch,Owned,2,0,B,500.0
6024,0,Existing Client,08/02/1979,19/03/2009,NP_Client,University,Married,0.0,15,1.0,C,05/01/2012,Sales,Owned,1,0,B,30.0
143,0,Existing Client,08/09/1962,06/01/2011,NP_Client,University,Married,3.0,7,25.0,C,12/05/2011,Sales,Owned,1,0,K,36.0
7819,0,Existing Client,01/01/1977,22/06/2006,NP_Client,University,Married,1.0,10,3.0,C,14/03/2012,Sales,Owned,1,0,B,36.0
1979,0,Existing Client,25/07/1976,18/08/2009,P_Client,University,Married,3.0,2,7.0,G,04/08/2011,Branch,New rent,1,0,G,15174.0
2013,0,Existing Client,18/07/1951,12/05/2010,NP_Client,University,Married,2.0,15,1.0,C,15/08/2011,Sales,Owned,1,0,B,30.0
3323,0,Non Existing Client,23/12/1984,18/09/2011,NP_Client,University,Single,0.0,1,1.0,C,19/09/2011,Sales,Owned,1,0,B,20.0
6462,0,Non Existing Client,13/11/1988,04/01/2012,NP_Client,University,Single,0.0,25,1.0,C,10/01/2012,Sales,Owned,2,0,B,30.0
9531,0,Non Existing Client,26/12/1961,23/04/2012,NP_Client,University,Married,2.0,10,3.0,C,24/04/2012,Sales,Owned,2,14/04/2013,D,36.0
